Posted On,BHK,Rent,Size,Floor,Area Type,Area Locality,City,Furnishing Status,Bathroom,Point of Contact,Total Floors,Bachelors Preferred,Family Preferred
2022-04-28,1,20000,265,6,Super Area,Mazgaon,Mumbai,Unfurnished,1,Contact Owner,7,True,True
2022-07-06,2,50000,600,9,Carpet Area,"K Raheja Maple Leaf, Powai",Mumbai,Semi-Furnished,2,Contact Agent,11,True,True
2022-07-04,2,29000,670,7,Carpet Area,Amar Nagar,Mumbai,Unfurnished,2,Contact Owner,7,False,True
2022-07-06,2,45000,650,10,Carpet Area,Chandivali,Mumbai,Semi-Furnished,2,Contact Agent,18,True,True
2022-06-02,1,6500,422,9,Carpet Area,Nalasopara West,Mumbai,Semi-Furnished,2,Contact Agent,15,False,True
2022-06-12,2,55000,955,8,Carpet Area,"MJ Shah Centrio, Chembur",Mumbai,Unfurnished,2,Contact Agent,22,True,True
2022-06-27,3,69999,1100,6,Carpet Area,Kurla,Mumbai,Furnished,3,Contact Agent,13,True,True
2022-05-08,1,18500,300,3,Carpet Area,JL Tambe Nagar,Mumbai,Unfurnished,1,Contact Owner,4,True,False
2022-06-30,2,50000,900,5,Carpet Area,"Dheeraj Valley Tower, Goregaon East",Mumbai,Semi-Furnished,2,Contact Owner,17,True,True
2022-06-28,2,45000,785,2,Carpet Area,Chakala,Mumbai,Unfurnished,2,Contact Agent,7,True,False
2022-06-03,3,85000,1350,20,Carpet Area,"HDIL Metropolis, 4 Bunglows",Mumbai,Furnished,3,Contact Agent,31,False,True
2022-06-06,2,85000,900,27,Carpet Area,"Ruparel Ariana, Parel",Mumbai,Semi-Furnished,2,Contact Agent,45,True,True
2022-06-27,1,25000,400,18,Carpet Area,Worli,Mumbai,Unfurnished,1,Contact Agent,23,True,False
2022-05-27,2,75000,800,19,Carpet Area,"Sethia Grandeur, Bandra East",Mumbai,Semi-Furnished,3,Contact Agent,20,True,False
2022-07-09,2,190000,895,32,Carpet Area,"Indiabulls Blu, Worli",Mumbai,Semi-Furnished,2,Contact Agent,46,True,True
2022-06-27,1,20000,625,10,Super Area,Dahisar East,Mumbai,Semi-Furnished,1,Contact Owner,12,True,True
2022-06-23,2,30000,720,5,Carpet Area,"Samarth Garden, Bhandup West",Mumbai,Semi-Furnished,2,Contact Agent,14,True,True
2022-07-04,2,75000,750,4,Carpet Area,"Utkarsh CHS, Prabhadevi",Mumbai,Furnished,2,Contact Agent,13,True,True
2022-06-08,3,350000,1663,19,Carpet Area,"Indiabulls Blu, Worli Naka Acharaya Atre Chowk",Mumbai,Semi-Furnished,2,Contact Agent,85,True,True
2022-07-06,2,70000,660,Ground,Carpet Area,Azad Nagar Colaba,Mumbai,Semi-Furnished,2,Contact Agent,6,True,True
2022-06-30,2,32000,700,Ground,Carpet Area,"MUKTA MAHEK, Thakur Complex",Mumbai,Furnished,2,Contact Agent,7,True,True
2022-06-23,1,22000,377,3,Super Area,"Srishti Elegance, Bhandup West",Mumbai,Unfurnished,2,Contact Owner,23,True,True
2022-06-04,2,35000,650,5,Carpet Area,Thakur Complex,Mumbai,Semi-Furnished,2,Contact Agent,6,False,True
2022-05-31,2,47000,650,5,Carpet Area,"117 Residency, Chembur East",Mumbai,Unfurnished,2,Contact Agent,7,True,True
2022-07-09,4,400000,2080,34,Carpet Area,"Indiabulls Blu, Worli",Mumbai,Semi-Furnished,5,Contact Agent,46,True,True
2022-06-08,2,31000,700,2,Super Area,"Sai Aasha Daya, Mulund East",Mumbai,Semi-Furnished,2,Contact Owner,8,True,True
2022-05-12,1,60000,430,1,Carpet Area,Bandra West,Mumbai,Furnished,1,Contact Agent,7,True,True
2022-06-16,2,58000,650,15,Carpet Area,"L&T Emerald Isle, Powai",Mumbai,Unfurnished,2,Contact Agent,24,False,True
2022-06-14,3,85000,890,4,Carpet Area,"Oberoi Splendor, JVLR-Jogeshwari Vikhroli Link Road",Mumbai,Furnished,2,Contact Agent,27,True,True
2022-07-09,2,45000,965,19,Super Area,Bhakti Park,Mumbai,Unfurnished,2,Contact Agent,27,True,True
2022-07-02,1,7500,630,3,Super Area,"Sumit Greendale, Chikhal Dongari",Mumbai,Semi-Furnished,2,Contact Agent,12,True,True
2022-05-14,4,250000,2100,35,Carpet Area,"Bombay Dyeing Two ICC, Dadar East",Mumbai,Semi-Furnished,4,Contact Agent,60,True,True
2022-07-09,3,150000,1100,9,Carpet Area,"Badrinath Tower, Amit Nagar",Mumbai,Furnished,3,Contact Agent,16,False,True
2022-06-29,2,80000,730,4,Carpet Area,Perry Rd,Mumbai,Semi-Furnished,2,Contact Owner,6,True,True
2022-05-18,3,75000,1380,9,Carpet Area,"Thakur Jewel, Thakur Village, Kandivali East",Mumbai,Semi-Furnished,3,Contact Agent,22,True,True
2022-06-17,3,66000,1100,17,Carpet Area,"Shapoorji Pallonji Vicinia, Chandivali",Mumbai,Semi-Furnished,3,Contact Agent,22,True,True
2022-07-09,1,45000,450,5,Carpet Area,Mahim West,Mumbai,Semi-Furnished,1,Contact Agent,7,True,False
2022-07-04,1,22000,500,3,Super Area,"Madhugiri Society, Chembur",Mumbai,Unfurnished,1,Contact Owner,4,True,True
2022-07-09,3,65000,1100,9,Carpet Area,"Raheja Heights, Malad East",Mumbai,Semi-Furnished,3,Contact Agent,20,True,False
2022-05-25,3,55000,868,9,Carpet Area,"Orchid Suburbia, Bander Pakhadi",Mumbai,Unfurnished,3,Contact Agent,21,False,True
2022-06-18,2,55000,750,6,Carpet Area,"Omkar Meridia, Bandra Kurla Complex",Mumbai,Semi-Furnished,2,Contact Agent,15,True,True
2022-04-28,1,36000,540,2,Super Area,in Mahim West,Mumbai,Unfurnished,2,Contact Owner,3,True,True
2022-06-16,4,230000,2100,21,Carpet Area,"Hiranandani Gardens Odyssey I, Hiranandani Gardens",Mumbai,Furnished,5,Contact Agent,33,False,True
2022-07-06,1,22000,450,4,Carpet Area,Charkop Sector 6,Mumbai,Semi-Furnished,2,Contact Agent,7,False,True
2022-05-31,3,170000,1600,25,Carpet Area,"Crescent Bay Callisto, Parel",Mumbai,Semi-Furnished,4,Contact Agent,52,False,True
2022-04-28,1,34000,560,3,Super Area,Serenity Complex,Mumbai,Semi-Furnished,2,Contact Owner,7,True,False
2022-06-02,1,45000,500,2,Carpet Area,"Irla, Vile Parle West",Mumbai,Unfurnished,1,Contact Agent,3,True,False
2022-05-23,1,14000,305,2,Carpet Area,Kandivali West,Mumbai,Unfurnished,1,Contact Agent,24,True,True
2022-06-09,3,75000,970,1,Carpet Area,"Paras Building, Sion East",Mumbai,Furnished,2,Contact Owner,3,True,True
2022-06-04,1,7000,480,4,Carpet Area,Taloja Phase 2,Mumbai,Unfurnished,1,Contact Owner,4,True,True
2022-05-31,2,55000,720,1,Carpet Area,"diamond garden, Chembur East",Mumbai,Semi-Furnished,2,Contact Agent,6,True,True
2022-07-09,2,55000,950,7,Carpet Area,"Valentine Apartments, Gokuldham",Mumbai,Semi-Furnished,2,Contact Agent,10,False,True
2022-06-27,4,700000,3200,24,Carpet Area,"Lady Ratan Tower, Worli",Mumbai,Furnished,4,Contact Agent,24,True,True
2022-06-16,3,140000,1450,18,Carpet Area,"Hiranandani Gardens Torino, Hiranandani Gardens",Mumbai,Furnished,3,Contact Agent,33,False,True
2022-06-23,2,42000,774,10,Carpet Area,"Lokhandwala Octacrest, Lokhandwala Twp",Mumbai,Semi-Furnished,2,Contact Agent,20,False,True
2022-06-23,1,27000,450,2,Super Area,Andheri West,Mumbai,Unfurnished,1,Contact Agent,3,False,True
2022-06-09,3,60000,1000,1,Carpet Area,Malad West,Mumbai,Semi-Furnished,3,Contact Agent,10,True,False
2022-06-23,1,17000,340,1,Super Area,Goregaon East,Mumbai,Semi-Furnished,1,Contact Owner,8,True,True
2022-05-26,1,30000,430,14,Carpet Area,"Sindhi Society, Chembur",Mumbai,Semi-Furnished,2,Contact Agent,23,True,True
2022-05-31,2,45000,722,4,Carpet Area,"Alpine Apartments, Chembur East",Mumbai,Unfurnished,2,Contact Agent,7,True,True
2022-06-25,3,90000,1152,12,Carpet Area,"Kabra Metro One, Seven Bungalows",Mumbai,Furnished,2,Contact Agent,21,True,True
2022-04-28,1,25000,641,3,Super Area,Borivali West,Mumbai,Unfurnished,1,Contact Owner,8,True,True
2022-06-14,2,70000,810,4,Carpet Area,"Vintage Pearl Apartment, Bandra West",Mumbai,Furnished,2,Contact Agent,11,True,True
2022-06-04,2,90000,800,5,Carpet Area,Vile Parle West,Mumbai,Furnished,2,Contact Agent,6,False,True
2022-07-07,2,110000,875,12,Carpet Area,Bandra West,Mumbai,Unfurnished,2,Contact Agent,14,True,True
2022-05-04,2,20000,700,8,Super Area,"Man Opus, Mira Road",Mumbai,Unfurnished,2,Contact Owner,22,False,True
2022-06-15,1,35000,420,Ground,Super Area,in Andheri West,Mumbai,Semi-Furnished,1,Contact Owner,3,True,True
2022-06-23,3,80000,1400,1,Carpet Area,Ghatkopar,Mumbai,Furnished,3,Contact Owner,2,True,True
2022-05-13,2,54500,758,12,Carpet Area,"L&T Emerald Isle, Chandivali",Mumbai,Semi-Furnished,2,Contact Agent,24,True,True
2022-06-07,4,350000,2880,45,Carpet Area,"Lodha World Crest, Lower Parel",Mumbai,Unfurnished,5,Contact Agent,60,True,False
2022-06-20,1,45000,480,7,Carpet Area,Seven Bungalows,Mumbai,Furnished,2,Contact Agent,7,True,True
2022-06-17,1,38000,550,6,Carpet Area,Sion East,Mumbai,Unfurnished,2,Contact Agent,10,True,False
2022-07-07,2,90000,900,60,Carpet Area,"Lodha Venezia, Parel",Mumbai,Semi-Furnished,2,Contact Agent,71,True,False
2022-05-27,1,22000,400,8,Super Area,Bhoiwada,Mumbai,Unfurnished,1,Contact Owner,22,True,True
2022-07-09,2,70000,760,9,Carpet Area,"L&T Emerald Isle, Powai",Mumbai,Semi-Furnished,2,Contact Agent,22,True,True
2022-06-07,4,380000,2800,36,Carpet Area,"World One Tower Mumbai, Worli",Mumbai,Unfurnished,5,Contact Agent,81,True,False
2022-06-20,1,50000,400,10,Carpet Area,"Hiranandani Regent Hill, Hiranandani Gardens",Mumbai,Semi-Furnished,1,Contact Agent,22,True,True
2022-07-07,4,680000,1962,18,Carpet Area,Khar West,Mumbai,Semi-Furnished,5,Contact Agent,20,True,True
2022-07-09,3,140000,1100,6,Carpet Area,Waterfield Road,Mumbai,Semi-Furnished,3,Contact Agent,12,True,True
2022-05-27,2,40000,800,1,Super Area,in Borivali West,Mumbai,Semi-Furnished,2,Contact Owner,3,True,True
2022-07-07,2,32000,590,7,Carpet Area,"Saaga Mrunali CHS, Shantivan",Mumbai,Unfurnished,2,Contact Agent,12,False,True
2022-07-06,2,78000,600,14,Carpet Area,Andheri West,Mumbai,Semi-Furnished,2,Contact Agent,22,True,True
2022-05-25,4,280000,2500,24,Carpet Area,"Bombay Dyeing Two ICC, Dadar TT Circle",Mumbai,Semi-Furnished,6,Contact Agent,60,True,True
2022-07-06,2,45000,670,17,Carpet Area,Chembur,Mumbai,Unfurnished,2,Contact Agent,22,True,True
2022-06-09,2,65000,960,16,Carpet Area,"Dosti Ambrosia, Wadala East",Mumbai,Semi-Furnished,2,Contact Agent,38,True,True
2022-06-21,2,65000,1500,4,Super Area,in Sion,Mumbai,Semi-Furnished,3,Contact Owner,4,True,True
2022-06-08,1,35000,500,1,Super Area,Ghatkopar West,Mumbai,Semi-Furnished,1,Contact Owner,5,True,True
2022-05-28,3,90000,1120,8,Carpet Area,"DB Woods, Gokuldham",Mumbai,Furnished,2,Contact Agent,45,False,True
2022-05-27,4,250000,2729,20,Carpet Area,"L&T Emerald Isle, Powai",Mumbai,Semi-Furnished,5,Contact Agent,27,True,False
2022-06-30,3,70000,3354,Ground,Carpet Area,Talagatta Pura,Bangalore,Furnished,3,Contact Agent,16,True,True
2022-06-23,2,10500,800,3,Super Area,Nagappa Reddy layout-Dooravani Nagar,Bangalore,Semi-Furnished,2,Contact Owner,4,True,True
2022-07-04,2,13000,1000,Ground,Super Area,"Kattigenahalli, Bellary Road",Bangalore,Semi-Furnished,2,Contact Owner,4,True,True
2022-06-04,2,17000,1040,4,Super Area,C V Raman Nagar,Bangalore,Furnished,2,Contact Owner,4,True,True
2022-06-04,3,21000,1403,1,Super Area,"Chikkalasandra, Bangalore",Bangalore,Semi-Furnished,3,Contact Owner,4,True,True
2022-06-04,2,10000,600,3,Super Area,Talaghattapura,Bangalore,Furnished,1,Contact Owner,4,True,True
2022-07-09,4,61500,2608,1,Carpet Area,Malleshwaram,Bangalore,Semi-Furnished,3,Contact Agent,4,True,False
2022-05-11,2,13000,850,1,Carpet Area,"Ramaiah Layout, Kacharakanahalli",Bangalore,Semi-Furnished,2,Contact Agent,3,False,True
2022-06-04,1,7500,400,1,Super Area,Rajajinagar,Bangalore,Unfurnished,1,Contact Owner,2,True,True
2022-06-04,2,17000,1000,3,Super Area,Padmanabha Nagar,Bangalore,Semi-Furnished,2,Contact Owner,4,True,True
2022-06-23,3,25000,1350,5,Carpet Area,Kengeri Main Road,Bangalore,Semi-Furnished,3,Contact Owner,14,True,False
2022-05-10,2,10500,800,1,Carpet Area,Ramamurthy Nagar,Bangalore,Semi-Furnished,2,Contact Owner,2,True,True
2022-05-04,1,8000,350,3,Super Area,Thanisandra,Bangalore,Semi-Furnished,1,Contact Owner,3,True,True
2022-05-10,1,9500,900,Ground,Super Area,J P Nagar,Bangalore,Semi-Furnished,1,Contact Owner,2,True,True
2022-07-06,3,50000,2000,1,Carpet Area,Bannerghatta Main Road,Bangalore,Semi-Furnished,3,Contact Agent,2,True,True
2022-05-09,2,13000,700,1,Super Area,"Vinayakanagar, Hebbal",Bangalore,Semi-Furnished,2,Contact Owner,4,True,True
2022-05-20,1,13500,600,1,Super Area,venkatapuram,Bangalore,Semi-Furnished,1,Contact Owner,4,True,True
2022-06-16,2,13000,700,Ground,Carpet Area,"Vv Nagar, Bikasipura",Bangalore,Semi-Furnished,1,Contact Owner,1,True,True
2022-06-02,1,15000,600,2,Super Area,C V Raman Nagar,Bangalore,Semi-Furnished,1,Contact Agent,4,True,False
2022-05-10,2,15000,1400,Ground,Super Area,Ramamurthy Nagar,Bangalore,Furnished,3,Contact Owner,1,True,True
2022-05-10,1,7000,600,Ground,Super Area,Kacharakanahalli,Bangalore,Unfurnished,1,Contact Owner,3,True,True
2022-05-10,2,25000,770,8,Super Area,Tumkur Road,Bangalore,Furnished,2,Contact Owner,32,True,True
2022-06-25,2,17000,900,1,Carpet Area,Babusahib Palya,Bangalore,Semi-Furnished,2,Contact Owner,2,False,True
2022-06-23,1,7500,500,Ground,Super Area,"Kumaraswamy Layout, Kumaraswamy Layout",Bangalore,Furnished,1,Contact Owner,3,True,True
2022-05-27,2,15000,1100,1,Super Area,Nri Layout,Bangalore,Unfurnished,2,Contact Owner,2,True,True
2022-06-27,1,7500,500,1,Super Area,"Balaji Layout -Hongasandra, Hongasandra",Bangalore,Semi-Furnished,1,Contact Owner,2,True,True
2022-04-28,3,25000,1260,Ground,Super Area,Vijaya Bank Layout,Bangalore,Furnished,3,Contact Owner,2,True,True
2022-06-30,3,54000,1750,2,Carpet Area,"Jaya Nagar Block 1, Jayanagar",Bangalore,Semi-Furnished,3,Contact Agent,4,True,True
2022-05-24,1,14500,600,1,Carpet Area,Maruthi Sevanagar,Bangalore,Semi-Furnished,1,Contact Agent,3,True,False
2022-06-20,1,4500,450,Ground,Super Area,Nelamangala,Bangalore,Semi-Furnished,1,Contact Owner,3,True,True
2022-06-27,2,10500,800,3,Super Area,Yelahanka New Town,Bangalore,Semi-Furnished,1,Contact Owner,4,True,True
2022-05-27,1,5500,400,Ground,Super Area,Hongasandra,Bangalore,Unfurnished,1,Contact Owner,2,True,True
2022-06-13,2,16000,600,1,Carpet Area,Girinagar,Bangalore,Unfurnished,2,Contact Owner,2,True,False
2022-06-04,1,7000,400,Ground,Super Area,T Dasarahalli,Bangalore,Unfurnished,1,Contact Owner,2,True,True
2022-06-20,2,12500,900,Ground,Super Area,Ramamurthy Nagar,Bangalore,Furnished,2,Contact Owner,3,True,True
2022-06-08,2,10000,1200,Ground,Super Area,Jogupalya,Bangalore,Semi-Furnished,1,Contact Owner,4,True,True
2022-05-04,2,18000,1045,1,Carpet Area,Maruthi Sevanagar,Bangalore,Semi-Furnished,2,Contact Owner,2,True,False
2022-05-02,3,28000,1021,10,Carpet Area,"Balaji Gardens Layout, Gottigere",Bangalore,Furnished,3,Contact Owner,10,True,False
2022-06-17,3,12000,1200,Ground,Super Area,in Bannerghatta Road,Bangalore,Unfurnished,2,Contact Owner,4,True,True
2022-05-23,2,13000,1000,1,Carpet Area,"Electronic City Phase 2, Electronic City",Bangalore,Unfurnished,1,Contact Owner,3,True,True
2022-05-18,2,50000,1280,2,Carpet Area,Hebbal,Bangalore,Furnished,2,Contact Agent,12,True,True
2022-06-21,1,7000,450,1,Carpet Area,Jalahalli East,Bangalore,Semi-Furnished,1,Contact Owner,2,True,True
2022-06-14,2,30000,450,2,Super Area,"Garebhavipalya, Hongasandra, Hosur Road",Bangalore,Unfurnished,2,Contact Owner,3,True,True
2022-06-08,1,10000,600,3,Super Area,Btm Layout Stage 4,Bangalore,Semi-Furnished,2,Contact Owner,4,True,True
2022-05-04,2,15000,800,2,Super Area,Konanakunte,Bangalore,Semi-Furnished,2,Contact Owner,3,True,True
2022-06-04,1,7500,500,2,Super Area,Basaveshwar Nagar,Bangalore,Unfurnished,1,Contact Owner,4,True,True
2022-07-06,3,45000,1680,7,Super Area,"Jp Nagar Phase 7, J P Nagar",Bangalore,Semi-Furnished,3,Contact Agent,19,True,True
2022-07-06,3,65000,2000,23,Carpet Area,Hebbal,Bangalore,Semi-Furnished,3,Contact Agent,40,True,False
2022-07-06,1,12000,500,1,Carpet Area,Koramangala Block 4,Bangalore,Semi-Furnished,1,Contact Agent,4,True,False
2022-07-06,1,7000,500,2,Carpet Area,"Aecs Layout-Singasandra, Singasandra, Hosur Road",Bangalore,Semi-Furnished,1,Contact Owner,2,True,False
2022-06-20,1,9000,800,2,Super Area,Mahadevapura,Bangalore,Unfurnished,1,Contact Owner,3,True,True
2022-06-20,2,23000,1100,2,Super Area,Banaswadi,Bangalore,Semi-Furnished,2,Contact Owner,3,False,True
2022-06-20,2,30000,1200,3,Super Area,"Kalasipalyam, Kalasipalyam",Bangalore,Semi-Furnished,2,Contact Owner,4,True,True
2022-05-27,1,8000,500,2,Carpet Area,"Tilak Nagar, Jayanagar, bannerghatta main Road",Bangalore,Unfurnished,1,Contact Owner,3,True,True
2022-06-12,2,16000,1155,3,Super Area,K R Puram,Bangalore,Semi-Furnished,2,Contact Owner,4,False,True
2022-06-21,1,7500,440,3,Super Area,Electronic City,Bangalore,Semi-Furnished,1,Contact Owner,4,True,True
2022-05-18,2,20000,1040,1,Carpet Area,Sarjapur Road,Bangalore,Semi-Furnished,2,Contact Agent,7,True,True
2022-05-27,4,110000,2900,7,Carpet Area,whitefield,Bangalore,Furnished,4,Contact Agent,18,True,False
2022-07-07,3,30000,1200,1,Super Area,Nagondanahalli,Bangalore,Semi-Furnished,2,Contact Owner,2,True,True
2022-06-30,3,20000,1600,2,Super Area,"Isro Layout, Kumaraswamy Layout",Bangalore,Semi-Furnished,3,Contact Agent,3,False,True
2022-05-11,4,84000,3150,8,Carpet Area,Banashankari,Bangalore,Unfurnished,4,Contact Owner,19,True,False
2022-06-08,2,17000,1000,2,Super Area,JAR Shikara,Bangalore,Semi-Furnished,2,Contact Owner,4,True,True
2022-07-04,2,15000,1200,1,Super Area,Medahalli,Bangalore,Semi-Furnished,2,Contact Owner,2,True,True
2022-05-26,1,6000,400,4,Super Area,"Electronic City Phase 2, Electronic City",Bangalore,Semi-Furnished,1,Contact Owner,5,True,True
2022-06-16,2,16000,950,1,Carpet Area,Ramamurthy Nagar,Bangalore,Furnished,3,Contact Owner,1,True,True
2022-06-07,2,9500,530,1,Carpet Area,Byatarayanapura,Bangalore,Semi-Furnished,1,Contact Owner,3,True,True
2022-06-16,1,8000,300,Ground,Carpet Area,"Udayanagar Extension, Mahadevapura",Bangalore,Unfurnished,1,Contact Owner,2,True,True
2022-06-22,2,15000,1000,Ground,Super Area,"Dwarka Nagar, Kattigenahalli",Bangalore,Semi-Furnished,2,Contact Owner,3,True,True
2022-05-23,1,12000,450,3,Super Area,Btm Layout,Bangalore,Unfurnished,1,Contact Owner,3,True,True
2022-06-06,1,10000,600,Ground,Carpet Area,"Jeevan Bima Nagar, Airport Road",Bangalore,Semi-Furnished,1,Contact Owner,1,True,False
2022-06-23,2,16000,1100,2,Super Area,"Jaya Nagar Block 7, Jayanagar",Bangalore,Unfurnished,2,Contact Owner,4,True,True
2022-06-30,1,11000,400,1,Super Area,Chamrajpet,Bangalore,Unfurnished,1,Contact Owner,4,True,True
2022-06-30,2,11000,700,1,Super Area,"Hosa Road, off Hosur Road",Bangalore,Unfurnished,2,Contact Owner,2,True,True
2022-07-04,2,20000,1105,1,Super Area,"Electronics City Phase 1, Electronic City",Bangalore,Semi-Furnished,2,Contact Owner,4,True,True
2022-07-04,3,24000,1430,3,Super Area,Subramanyapura,Bangalore,Semi-Furnished,2,Contact Owner,4,True,True
2022-06-20,2,14500,850,2,Super Area,K R Puram,Bangalore,Semi-Furnished,2,Contact Owner,4,True,True
2022-05-23,1,4000,650,1,Super Area,Byatarayanapura,Bangalore,Unfurnished,1,Contact Owner,2,True,True
2022-05-23,2,12000,1200,Ground,Super Area,Kempapura Agrahara,Bangalore,Unfurnished,2,Contact Owner,2,True,True
2022-07-04,2,8500,600,1,Super Area,Vijayanagar,Bangalore,Unfurnished,2,Contact Owner,3,True,True
2022-06-26,1,9000,400,2,Carpet Area,Munnekollal,Bangalore,Semi-Furnished,1,Contact Owner,4,True,True
2022-05-27,4,180000,2800,Ground,Carpet Area,"Sarakki Nagar, J P Nagar",Bangalore,Furnished,4,Contact Agent,4,False,True
2022-05-06,2,10500,1100,Ground,Super Area,"Ananda Puram, Jeevan Bima Nagar",Bangalore,Semi-Furnished,2,Contact Owner,1,True,True
2022-05-29,2,12000,900,1,Super Area,"Electronic City Phase 2, Electronic City",Bangalore,Unfurnished,2,Contact Owner,5,True,False
2022-06-12,3,32000,1300,2,Super Area,"Hrbr Layout, Kalyan Nagar, Outer Ring Road",Bangalore,Semi-Furnished,2,Contact Owner,4,True,True
2022-05-25,2,15000,1000,Ground,Super Area,Horamavu kelkkeri road,Bangalore,Semi-Furnished,3,Contact Owner,1,True,True
2022-06-24,3,21000,1000,1,Carpet Area,"Vishweshwaraiah Layout, Annapurneshwari Nagar",Bangalore,Furnished,3,Contact Owner,2,True,True
2022-06-06,2,12000,900,Ground,Carpet Area,Babusapalya,Bangalore,Unfurnished,2,Contact Agent,1,True,True
2022-06-06,1,7000,800,1,Carpet Area,Babusapalya,Bangalore,Unfurnished,1,Contact Agent,1,True,True
2022-05-12,2,15000,750,1,Super Area,Hutchins Road,Bangalore,Unfurnished,2,Contact Owner,3,True,True
2022-05-10,2,11400,1100,2,Carpet Area,Nisarga capital appartment,Bangalore,Unfurnished,2,Contact Owner,5,True,False
2022-04-28,2,15000,1200,1,Super Area,"Jp Nagar Phase 1, J P Nagar",Bangalore,Semi-Furnished,2,Contact Owner,3,True,True
2022-06-20,2,19000,1000,Ground,Carpet Area,"Rbi Layout, J P Nagar",Bangalore,Semi-Furnished,2,Contact Agent,2,True,True
2022-07-04,2,27000,1000,4,Carpet Area,"Hbr Layout Block 4, HBR Layout",Bangalore,Semi-Furnished,2,Contact Agent,4,True,False
2022-05-18,3,48000,2000,2,Carpet Area,Frazer Town,Bangalore,Semi-Furnished,3,Contact Agent,4,True,True
2022-06-04,1,7000,550,1,Super Area,Chikkalasandra,Bangalore,Semi-Furnished,1,Contact Owner,3,True,True
2022-06-12,2,15000,1130,Ground,Super Area,whitefield,Bangalore,Unfurnished,2,Contact Owner,4,False,True
2022-06-27,2,10000,600,Ground,Super Area,Abbigere,Bangalore,Semi-Furnished,2,Contact Owner,1,True,True
2022-05-16,1,7000,100,1,Carpet Area,Chikkabanavara,Bangalore,Semi-Furnished,1,Contact Owner,2,True,True
2022-06-20,2,9000,500,2,Super Area,"Meenakshi Layout, Kengeri",Bangalore,Semi-Furnished,1,Contact Owner,5,True,True
2022-05-10,1,8000,600,Ground,Super Area,Rajajinagar,Bangalore,Unfurnished,1,Contact Owner,3,True,True
2022-05-31,2,35000,1200,1,Carpet Area,Mahatma Gandhi Road,Bangalore,Semi-Furnished,2,Contact Agent,5,True,False
2022-05-31,2,16000,850,1,Super Area,Bilekahalli,Bangalore,Semi-Furnished,2,Contact Owner,2,True,True
